corpus_item_id,title_candidate,author_candidate,filename,path_norm,ext,mime_or_ext,size_bytes,size_mb,topdir,folder,source_solemon_crawl,source_recoll_manifest,dedupe_key,duplicate_group_size,is_duplicate_candidate,corpus_class_preliminary,evidence_grade,verification_status,claim_use_allowed,notes
DOC_f100921e922a,2nd5yearplanCH-10editing,,2nd5yearplanCH-10editing.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak2 plan/2nd5yearplanCH-10editing.pdf,.pdf,.pdf,1698289,1.62,Winstore,pak2 plan,True,False,2nd5yearplanch-10editing.pdf|1698289,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_7a6f8d499806,2nd5yearplanCH-11editing,,2nd5yearplanCH-11editing.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak2 plan/2nd5yearplanCH-11editing.pdf,.pdf,.pdf,7302770,6.96,Winstore,pak2 plan,True,False,2nd5yearplanch-11editing.pdf|7302770,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_f89eed768803,2nd5yearplanCH-12editing,,2nd5yearplanCH-12editing.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak2 plan/2nd5yearplanCH-12editing.pdf,.pdf,.pdf,1394278,1.33,Winstore,pak2 plan,True,False,2nd5yearplanch-12editing.pdf|1394278,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_31bd478f62b7,2nd5yearplanCH-13editing,,2nd5yearplanCH-13editing.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak2 plan/2nd5yearplanCH-13editing.pdf,.pdf,.pdf,3449624,3.29,Winstore,pak2 plan,True,False,2nd5yearplanch-13editing.pdf|3449624,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_95285745fa60,2nd5yearplanCH-14editing,,2nd5yearplanCH-14editing.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak2 plan/2nd5yearplanCH-14editing.pdf,.pdf,.pdf,3962666,3.78,Winstore,pak2 plan,True,False,2nd5yearplanch-14editing.pdf|3962666,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_b67641f8b6ca,2nd5yearplanCH-16editing,,2nd5yearplanCH-16editing.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak2 plan/2nd5yearplanCH-16editing.pdf,.pdf,.pdf,2709614,2.58,Winstore,pak2 plan,True,False,2nd5yearplanch-16editing.pdf|2709614,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_ae913691c72b,2nd5yearplanCH-17editing,,2nd5yearplanCH-17editing.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak2 plan/2nd5yearplanCH-17editing.pdf,.pdf,.pdf,2272951,2.17,Winstore,pak2 plan,True,False,2nd5yearplanch-17editing.pdf|2272951,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_c2a4a7de4970,2nd5yearplanCH-18editing,,2nd5yearplanCH-18editing.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak2 plan/2nd5yearplanCH-18editing.pdf,.pdf,.pdf,1638727,1.56,Winstore,pak2 plan,True,False,2nd5yearplanch-18editing.pdf|1638727,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_838994ae273a,2nd5yearplanCH-19editing,,2nd5yearplanCH-19editing.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak2 plan/2nd5yearplanCH-19editing.pdf,.pdf,.pdf,3616789,3.45,Winstore,pak2 plan,True,False,2nd5yearplanch-19editing.pdf|3616789,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_b7d828ed9546,2nd5yearplanCH-1editing,,2nd5yearplanCH-1editing.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak2 plan/2nd5yearplanCH-1editing.pdf,.pdf,.pdf,1870155,1.78,Winstore,pak2 plan,True,False,2nd5yearplanch-1editing.pdf|1870155,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_d11f8c166aaa,2nd5yearplanCH-2editing,,2nd5yearplanCH-2editing.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak2 plan/2nd5yearplanCH-2editing.pdf,.pdf,.pdf,1327962,1.27,Winstore,pak2 plan,True,False,2nd5yearplanch-2editing.pdf|1327962,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_fcad79584e8a,2nd5yearplanCH-3editing,,2nd5yearplanCH-3editing.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak2 plan/2nd5yearplanCH-3editing.pdf,.pdf,.pdf,5287388,5.04,Winstore,pak2 plan,True,False,2nd5yearplanch-3editing.pdf|5287388,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_cdb8f71e1b32,2nd5yearplanCH-4editing,,2nd5yearplanCH-4editing.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak2 plan/2nd5yearplanCH-4editing.pdf,.pdf,.pdf,1527518,1.46,Winstore,pak2 plan,True,False,2nd5yearplanch-4editing.pdf|1527518,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_0d5f3e78f43d,2nd5yearplanCH-5editing,,2nd5yearplanCH-5editing.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak2 plan/2nd5yearplanCH-5editing.pdf,.pdf,.pdf,2746048,2.62,Winstore,pak2 plan,True,False,2nd5yearplanch-5editing.pdf|2746048,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_d78d65dce0ea,2nd5yearplanCH-6editing,,2nd5yearplanCH-6editing.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak2 plan/2nd5yearplanCH-6editing.pdf,.pdf,.pdf,967982,0.92,Winstore,pak2 plan,True,False,2nd5yearplanch-6editing.pdf|967982,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_ccb2b058251c,2nd5yearplanCH-7editing,,2nd5yearplanCH-7editing.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak2 plan/2nd5yearplanCH-7editing.pdf,.pdf,.pdf,22091663,21.07,Winstore,pak2 plan,True,False,2nd5yearplanch-7editing.pdf|22091663,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_ee58329eee93,2nd5yearplanCH-8editing,,2nd5yearplanCH-8editing.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak2 plan/2nd5yearplanCH-8editing.pdf,.pdf,.pdf,4099338,3.91,Winstore,pak2 plan,True,False,2nd5yearplanch-8editing.pdf|4099338,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_eb6535f486ae,2nd5yearplanCH-9editing,,2nd5yearplanCH-9editing.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak2 plan/2nd5yearplanCH-9editing.pdf,.pdf,.pdf,3495948,3.33,Winstore,pak2 plan,True,False,2nd5yearplanch-9editing.pdf|3495948,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_8cdf897166de,2nd5yearplanIntroductionediting,,2nd5yearplanIntroductionediting.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak2 plan/2nd5yearplanIntroductionediting.pdf,.pdf,.pdf,627022,0.6,Winstore,pak2 plan,True,False,2nd5yearplanintroductionediting.pdf|627022,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_8742f9ca3ba2,3fiveyearplanCh-11editing,,3fiveyearplanCh-11editing.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak2 plan/3fiveyearplanCh-11editing.pdf,.pdf,.pdf,6955955,6.63,Winstore,pak2 plan,True,False,3fiveyearplanch-11editing.pdf|6955955,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_b42568ee696d,3fiveyearplanCh-8editing,,3fiveyearplanCh-8editing.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak2 plan/3fiveyearplanCh-8editing.pdf,.pdf,.pdf,933452,0.89,Winstore,pak2 plan,True,False,3fiveyearplanch-8editing.pdf|933452,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_58e25818b840,01,,01.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/Pakistan economy/01.pdf,.pdf,.pdf,443940,0.42,Winstore,Pakistan economy,True,False,01.pdf|443940,1,False,Core,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_4a00b8626348,757-768,,757-768.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/Pakistan economy/757-768.pdf,.pdf,.pdf,682126,0.65,Winstore,Pakistan economy,True,False,757-768.pdf|682126,2,True,Core,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_c9e42c5049ea,Husain_0,,Husain_0.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/Pakistan economy/Husain_0.pdf,.pdf,.pdf,285121,0.27,Winstore,Pakistan economy,True,False,husain_0.pdf|285121,1,False,Core,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_54fb0f33a273,REGIONAL ECONOMIC DISPARITY IN PAKISTAN,,REGIONAL ECONOMIC DISPARITY IN PAKISTAN.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/Pakistan economy/REGIONAL ECONOMIC DISPARITY IN PAKISTAN.pdf,.pdf,.pdf,24612,0.02,Winstore,Pakistan economy,True,False,regional economic disparity in pakistan.pdf|24612,1,False,Core,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_fd1ed27668e4,twenty years of eco_pak,,twenty years of eco_pak.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/Pakistan economy/twenty years of eco_pak.pdf,.pdf,.pdf,479483,0.46,Winstore,Pakistan economy,True,False,twenty years of eco_pak.pdf|479483,1,False,Core,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_265edeac851e,11th_vol1,,11th_vol1.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/saaarceconsurvey/11th_vol1.pdf,.pdf,.pdf,3161044,3.01,Winstore,saaarceconsurvey,True,False,11th_vol1.pdf|3161044,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_126bf0048131,11th_vol2,,11th_vol2.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/saaarceconsurvey/11th_vol2.pdf,.pdf,.pdf,2932786,2.8,Winstore,saaarceconsurvey,True,False,11th_vol2.pdf|2932786,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_1f867114a5e7,11th_vol3,,11th_vol3.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/saaarceconsurvey/11th_vol3.pdf,.pdf,.pdf,4687922,4.47,Winstore,saaarceconsurvey,True,False,11th_vol3.pdf|4687922,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_83967f311365,14-Transport,,14-Transport.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/saaarceconsurvey/14-Transport.pdf,.pdf,.pdf,327087,0.31,Winstore,saaarceconsurvey,True,False,14-transport.pdf|327087,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_da4f5d9189b9,15-Energy,,15-Energy.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/saaarceconsurvey/15-Energy.pdf,.pdf,.pdf,94884,0.09,Winstore,saaarceconsurvey,True,False,15-energy.pdf|94884,1,False,Core,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_25a1111d5f5a,AnnualReport2010-eng,,AnnualReport2010-eng.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/saaarceconsurvey/AnnualReport2010-eng.pdf,.pdf,.pdf,12960066,12.36,Winstore,saaarceconsurvey,True,False,annualreport2010-eng.pdf|12960066,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_4ac81b3ff370,bgtspeech2012-eng,,bgtspeech2012-eng.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/saaarceconsurvey/bgtspeech2012-eng.pdf,.pdf,.pdf,365681,0.35,Winstore,saaarceconsurvey,True,False,bgtspeech2012-eng.pdf|365681,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_399cb78a18e2,echap-10,,echap-10.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/saaarceconsurvey/echap-10.pdf,.pdf,.pdf,853116,0.81,Winstore,saaarceconsurvey,True,False,echap-10.pdf|853116,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_dc0ec94e0acd,echap-11,,echap-11.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/saaarceconsurvey/echap-11.pdf,.pdf,.pdf,841539,0.8,Winstore,saaarceconsurvey,True,False,echap-11.pdf|841539,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_e731e6dd9a27,echap-13,,echap-13.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/saaarceconsurvey/echap-13.pdf,.pdf,.pdf,914005,0.87,Winstore,saaarceconsurvey,True,False,echap-13.pdf|914005,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_9d0ac51bddd5,Economic Indicators,,Economic Indicators.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/saaarceconsurvey/Economic Indicators.pdf,.pdf,.pdf,26909,0.03,Winstore,saaarceconsurvey,True,False,economic indicators.pdf|26909,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_b2b085b33670,index,,index.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/saaarceconsurvey/index.pdf,.pdf,.pdf,710801,0.68,Winstore,saaarceconsurvey,True,False,index.pdf|710801,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_7dc90290ce70,Overview of the Economy,,Overview of the Economy.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/saaarceconsurvey/Overview of the Economy.pdf,.pdf,.pdf,136396,0.13,Winstore,saaarceconsurvey,True,False,overview of the economy.pdf|136396,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_5dc544c3ccd7,Special Section_1,,Special Section_1.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/saaarceconsurvey/Special Section_1.pdf,.pdf,.pdf,20747,0.02,Winstore,saaarceconsurvey,True,False,special section_1.pdf|20747,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_2c3ff076a6b8,Summary Indicators of Gross Domestic Product - 2011 Annual,,Summary Indicators of Gross Domestic Product - 2011 Annual.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/saaarceconsurvey/Summary Indicators of Gross Domestic Product - 2011 Annual.pdf,.pdf,.pdf,93102,0.09,Winstore,saaarceconsurvey,True,False,summary indicators of gross domestic product - 2011 annual.pdf|93102,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_eee64a3c6edd,ch2_safta,,ch2_safta.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/SAARC/ch2_safta.pdf,.pdf,.pdf,2496969,2.38,Winstore,SAARC,True,False,ch2_safta.pdf|2496969,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_d9160bbbe5f5,South_Asian_Association_for_Regional_Cooperation_-_Wikipedia__th,,South_Asian_Association_for_Regional_Cooperation_-_Wikipedia__th.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/SAARC/South_Asian_Association_for_Regional_Cooperation_-_Wikipedia__th.pdf,.pdf,.pdf,489275,0.47,Winstore,SAARC,True,False,south_asian_association_for_regional_cooperation_-_wikipedia__th.pdf|489275,1,False,Core,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
